Geocode,Distance,Busing,Utility,Top1,Top3,Cohesion,NumPeople,NumChoices,NumBusingChoices,Weight,Area,BusingArea
624,1.7593482524928237,1.473762273147269,5.913488890301005,0.7196266666666666,0.9357733333333333,1.4682666666666666,3.0,13,11,3.0,0.1084900255,
626,1.7024459716401488,1.4095482433790696,5.766662207921592,0.68323,0.90611,0.94084,1.0,13,11,1.0,0.0576260757,
627,1.8083312693403828,1.5161596089079614,5.8678688667569645,0.7223025,0.9382375,0.9466125,4.0,13,11,4.0,0.0716207178,
630,1.9583618129166556,1.6644631463829238,5.900370271519136,0.71441,0.90423,0.24518,1.0,13,11,1.0,0.0640043186,
634,0.8694532976251185,0.4060165502629097,6.88659731956813,0.5742175,0.843725,5.54872,4.0,14,8,4.0,0.0636315619,
635,0.8248961406534613,0.3974343985734297,6.895403269383495,0.571375,0.838255,4.029965,2.0,14,8,2.0,0.0572396721,
636,0.8354711527706331,0.31481438819643903,7.033545758020549,0.5835825,0.86738,6.2114225,4.0,14,6,4.0,0.0405146272,
637,0.8360316394120709,0.33186011035567264,7.026086346334877,0.5778,0.8681385714285714,4.208228571428571,7.0,14,7,7.0,0.0635708538,
639,0.9736148265748779,0.2518381995104729,6.92351603141066,0.546444,0.845123,3.343869,10.0,14,6,10.0,0.1759239179,
640,0.9496137913678903,0.31518378279289866,6.917224208205732,0.542862,0.849787,2.655477,10.0,14,6,10.0,0.1315614366,
641,1.0073935774920086,0.3066891396472705,6.8705809786019145,0.53953,0.83755,3.32318,1.0,14,7,1.0,0.0574909897,
642,1.1362843028814664,0.29794808430786407,6.721254063399528,0.48714,0.77689,1.79074,1.0,14,7,1.0,0.0606443049,
643,1.322357370101416,0.5735337529672416,6.475423592175627,0.45555,0.74243,2.71148,1.0,14,9,1.0,0.0602471861,
644,1.36073925335852,0.6013639480494349,6.57880477312369,0.46001615384615385,0.7464753846153847,3.6445323076923075,13.0,14,8,13.0,0.1500889614,
645,1.0744564386643343,0.43275944175880854,6.732549223364039,0.476195,0.76661,4.970115,2.0,14,8,2.0,0.068975835,
646,1.2073287186045474,0.48061300284583963,6.604224476488376,0.45294,0.7384,3.87013,1.0,14,8,1.0,0.0818068582,
647,1.1583593149986904,0.40587182323203025,6.642562004502345,0.45292,0.7431133333333333,5.752416666666667,3.0,14,7,3.0,0.0541316768,
648,1.271144158474875,0.6902698298683113,6.533331665217412,0.426468,0.699658,6.488034,5.0,15,10,5.0,0.0881145886,
649,1.3041127056226007,0.5172470867976655,6.498178985275883,0.43142166666666665,0.7062483333333334,4.673181666666666,6.0,14,8,6.0,0.0697486803,
650,1.3634641196786266,0.9737713427413016,6.332679135049551,0.41727,0.6821627272727273,4.303020909090909,11.0,14,10,11.0,0.0673490535,
651,1.4109570196472436,0.720461689263602,6.343584982553175,0.421205,0.67916,2.22563,2.0,15,10,2.0,0.070492452,
652,1.5445041827262154,0.8787450658561392,6.181214856082451,0.4147457142857143,0.6608671428571429,0.7088171428571428,7.0,14,8,7.0,0.5943357386,
653,1.7689708265499624,0.6684139212349072,6.197956376829577,0.50408,0.7885,0.0,1.0,15,8,1.0,0.3303483194,
655,1.8665976891132832,1.3757997098192987,5.950973453870348,0.44329,0.719475,0.11349,2.0,14,10,2.0,0.2008848415,
656,1.9423519683016903,1.7736542040008387,5.653689189260653,0.40850166666666665,0.651435,0.97213,6.0,14,11,6.0,0.4285301648,
657,1.7846319754265858,1.3681544691200243,5.839735396769571,0.41180333333333335,0.6545566666666667,0.96654,3.0,14,10,3.0,0.1545044567,
658,2.336682217555196,1.6272655871356747,5.190619164530059,0.40826,0.61254,0.0,1.0,15,11,1.0,0.4287035031,
659,1.9932395609380744,1.224227785924716,5.348683393359302,0.423245,0.597125,2.157885,2.0,13,9,2.0,0.0978032609,
660,1.8640357413599529,1.2336051114126678,5.122032970936014,0.43901,0.647065,2.190965,2.0,13,9,2.0,0.0914477829,
661,1.4184253524217234,0.8921353121982009,5.384053336004789,0.45323,0.6696866666666667,5.439403333333333,3.0,13,7,3.0,0.0301085837,
662,1.4830200571352063,0.8926849321772893,5.453769937916284,0.44817625,0.64897375,3.5879225,8.0,13,7,8.0,0.0533410567,
663,1.5911766707677444,0.9356007597317193,5.345690424861547,0.44747333333333333,0.64484,3.83337,3.0,13,7,3.0,0.053601074,
